name,link,complete,avg,arc,hellaswag,mmlu,truthfulqa,winogrande,gsm8k,available,merged,flagged,moe,sha,precision
macadeliccc/Orca-SOLAR-4x10.7b,https://huggingface.co/macadeliccc/Orca-SOLAR-4x10.7b,True,73.16608294304466,68.51535836177474,86.7755427205736,67.03449406351457,64.53861832315594,83.89897395422258,68.23351023502654,True,False,False,False,620ed061bad27da7c0e4d1342ec431986d01477f,bfloat16
macadeliccc/piccolo-8x7b,https://huggingface.co/macadeliccc/piccolo-8x7b,True,72.80053255194134,69.6245733788396,86.98466440948019,64.13079289462603,64.16518638228494,79.87371744277822,72.02426080363912,True,False,False,False,08440f35fb0fe0334942fe59dc116c901d55b0a0,bfloat16
macadeliccc/piccolo-math-2x7b,https://huggingface.co/macadeliccc/piccolo-math-2x7b,True,72.3223096946023,69.11262798634812,87.27345150368453,63.68984664655035,63.855329068919744,79.87371744277822,70.12888551933283,True,False,False,False,b7cd9398c8797b4e90cdd90ec9f64300e6334e6a,bfloat16
macadeliccc/polyglot-math-4x7b,https://huggingface.co/macadeliccc/polyglot-math-4x7b,True,66.83878576813926,63.737201365187715,84.85361481776539,63.57027234595518,53.78477391082209,78.45303867403315,56.633813495072026,True,False,False,False,13b5f7d30c5db5060b41b2889f1c8df5ef7a8303,float16
macadeliccc/SmaugDolphin-60B,https://huggingface.co/macadeliccc/SmaugDolphin-60B,True,76.43588600004223,73.37883959044369,86.54650468034257,76.78494475553713,67.43783536659787,83.5043409629045,70.9628506444276,True,False,False,False,cf8bc1d4103c4fde2a3da0cf86bdfcec95f5fe35,bfloat16
macadeliccc/SOLAR-10.7b-Instruct-dpo,https://huggingface.co/macadeliccc/SOLAR-10.7b-Instruct-dpo,True,73.5367996152168,71.75767918088737,88.08006373232425,66.05611396733775,71.97541466713851,82.32044198895028,61.031084154662615,True,False,False,False,0219ef0ce5c8aaa6abe5e6c30f287edb777c7e8c,bfloat16
macadeliccc/SOLAR-10.7b-Instruct-truthy-dpo,https://huggingface.co/macadeliccc/SOLAR-10.7b-Instruct-truthy-dpo,True,74.11106909067941,72.09897610921502,88.43855805616411,65.44910035266098,76.7531811640394,82.71507498026835,59.21152388172858,True,False,False,False,31bbd3c348400c942a33c1f952dca8e7125996b7,float16
macadeliccc/SOLAR-math-2x10.7b,https://huggingface.co/macadeliccc/SOLAR-math-2x10.7b,True,73.37064181561215,68.43003412969283,86.30750846444931,66.8952957281609,64.2058591491927,83.34648776637727,71.03866565579985,True,False,False,False,10953f7a3d411b148dcbb4363b1508d0efc303a2,bfloat16
macadeliccc/SOLAR-math-2x10.7b-v0.2,https://huggingface.co/macadeliccc/SOLAR-math-2x10.7b-v0.2,True,74.25388145528507,70.90443686006826,88.28918542123083,66.25011538679617,71.67756036606316,83.5043409629045,64.89764973464746,True,False,False,False,1aa7540c34d4dad02ec2b9bcc991bdcd12d3134d,bfloat16
macadeliccc/WestLake-7B-v2-laser-truthy-dpo,https://huggingface.co/macadeliccc/WestLake-7B-v2-laser-truthy-dpo,True,75.36740217215994,73.89078498293516,88.84684325831508,64.83950881566388,69.8081758589422,86.66140489344909,68.15769522365429,True,False,False,False,e01fb197b4303ba63ba2f4d68a897006ec7ec4fd,float16
mahiatlinux/MasherAI-7B-v3,https://huggingface.co/mahiatlinux/MasherAI-7B-v3,True,64.35836502031333,63.99317406143344,82.194781915953,64.04092016289236,47.62783389306451,81.13654301499605,47.15693707354056,True,False,False,False,d1395cb02d5de6ed10f8ed3dbc4a570fe426e651,float16
mahiatlinux/MasherAI-7B-v6.1,https://huggingface.co/mahiatlinux/MasherAI-7B-v6.1,True,68.98251583159777,64.3344709897611,84.2162915753834,63.659133978456794,55.47759456535773,81.68902920284135,64.5185746777862,True,False,False,False,e31f3920bad7159f5ff9f38cce56e525a540c9b9,float16
mahiatlinux/MasherAI-v6-7B,https://huggingface.co/mahiatlinux/MasherAI-v6-7B,True,66.55024283981614,62.883959044368595,83.93746265684126,60.5594762167583,62.56028343433005,77.42699289660617,51.93328278999242,True,False,False,False,4c1c504c7a9d37720f71722f14856677dd5827ff,float16
mahiatlinux/MasherAI-v6.1-7B-checkpoint3,https://huggingface.co/mahiatlinux/MasherAI-v6.1-7B-checkpoint3,True,69.66738390542024,63.737201365187715,84.06691894045011,63.666504207046174,56.204060143086,82.3993685872139,67.93025018953753,True,False,False,False,0a0a2548859de1dc3bfd3a5e367743e3459f980f,float16
mahiatlinux/MasherAI-v6.1-7B-checkpoint3-code4,https://huggingface.co/mahiatlinux/MasherAI-v6.1-7B-checkpoint3-code4,True,67.99254252498223,62.54266211604096,82.27444732125075,63.147900960241934,53.79819880618892,81.29439621152328,64.89764973464746,True,False,False,False,716382ffda09e2225e2420030fa92067499b8a24,float16
mahiatlinux/MasherAI-v6.1-7B-checkpoint6,https://huggingface.co/mahiatlinux/MasherAI-v6.1-7B-checkpoint6,True,69.34645782348828,63.05460750853242,83.40967934674369,63.07072499871851,59.29961374222687,81.05761641673243,66.18650492797575,True,False,False,False,684c07aaebeba1e0dd5d3f94ff93a7e9082ca4fa,float16
mahiatlinux/MasherAI-v6.1-7B-checkpoint6-pro,https://huggingface.co/mahiatlinux/MasherAI-v6.1-7B-checkpoint6-pro,True,69.2586637414782,63.05460750853242,83.2702648874726,62.956890935404054,58.9720638696192,80.50513022888714,66.79302501895376,True,False,False,False,fe03e0e241afab0bf7ba9a1dfb42973975712285,float16
mahiatlinux/MasherAI-v6.1-7B-eval-test,https://huggingface.co/mahiatlinux/MasherAI-v6.1-7B-eval-test,True,67.07564857408278,62.28668941979522,84.1665006970723,63.16312482145013,57.10800212937897,81.29439621152328,54.435178165276724,True,False,False,False,657b134ac93e2f33c47acb741993f321f4542e6f,float16
mahiatlinux/ShadowDolph-7B-v1,https://huggingface.co/mahiatlinux/ShadowDolph-7B-v1,True,67.24527215325399,69.19795221843003,85.00298745269866,58.95185181299374,64.55526100417144,80.42620363062352,45.33737680060652,True,False,False,False,357bc5342080b4de9b1926873d0aa46670280b17,float16
mahiatlinux/ShadowM7EXP-7B,https://huggingface.co/mahiatlinux/ShadowM7EXP-7B,True,76.67750395521665,73.12286689419795,89.14558852818163,64.37120825980178,78.06197157886434,85.0828729281768,70.28051554207732,True,False,False,False,8ae43eeb4e5cd7567ceee11cded83161ac670961,float16
MAISAAI/gemma-2b-coder,https://huggingface.co/MAISAAI/gemma-2b-coder,True,45.64928166508796,48.97610921501707,71.4299940250946,37.02172914597019,33.54424646424683,66.85082872928176,16.07278241091736,True,False,False,False,e5e4e5bfb8eb4cc11a82cff08db51a213fa66e42,float16
maldv/badger-l3-instruct-32k,https://huggingface.co/maldv/badger-l3-instruct-32k,True,69.4919042418701,63.651877133105806,81.3981278629755,67.13264726322127,55.01737103307517,77.34806629834254,72.40333586050039,True,False,False,False,8dd0d15caf2c23133eda58335f33d700f5499d46,bfloat16
maldv/badger-zeta-l3-4x8b,https://huggingface.co/maldv/badger-zeta-l3-4x8b,True,70.56185569237769,67.57679180887372,83.30013941445927,67.77047996354145,56.425252372186996,77.03235990528809,71.2661106899166,True,False,False,False,f893a7a9ee8c4fdc0e26ab5be57d68557554ad84,bfloat16
maldv/dragonwar-7b-alpha,https://huggingface.co/maldv/dragonwar-7b-alpha,True,54.82464196516697,56.56996587030717,81.53754232224657,56.70784462939519,43.72725666319944,70.08681925808997,20.318423047763456,True,False,False,False,fb4f47e0568b8024c9cb8f9e3f45d41f3aa347cf,bfloat16
maldv/dragonwar-7b-s1,https://huggingface.co/maldv/dragonwar-7b-s1,True,58.39988504629127,59.38566552901023,83.49930292770364,60.48863180426508,43.53277421658519,75.13812154696133,28.354814253222138,True,False,False,False,bd8536007b039f745bac5fe73ad750e419d8bcfe,float16
maldv/dragonwar-7b-s2,https://huggingface.co/maldv/dragonwar-7b-s2,True,55.206701581765856,58.19112627986348,81.62716590320653,57.54312992423717,41.76205261076589,71.19179163378058,20.92494313874147,True,False,False,False,03f30f9e36e51831b467c1f9eb854d95eb4df678,bfloat16
maldv/electric-mist-7b,https://huggingface.co/maldv/electric-mist-7b,True,57.30475654940258,61.17747440273038,82.56323441545509,59.706604837149754,45.3710740888472,71.50749802683505,23.502653525398028,True,False,False,False,b224f450fa0db5e09ce96ee3b4c4bc9c2e614c84,bfloat16
maldv/electric-sheep-7b-alpha,https://huggingface.co/maldv/electric-sheep-7b-alpha,True,54.94474069083207,54.863481228668945,76.42899820752838,50.45071034312962,48.26124591172321,70.32359905288082,29.34040940106141,True,False,False,False,995365226f183101014687b9dc33ea0cd8dc1285,bfloat16
maldv/eleusis-7b-alpha,https://huggingface.co/maldv/eleusis-7b-alpha,True,68.19954393650185,64.93174061433447,84.87353116908982,64.09822144258153,54.34115806621445,79.16337805840568,61.789234268385144,True,False,False,False,d8b62e9eba34e430291e4649e5eb84c93bffbe65,float16
maldv/hyperdrive-7b-alpha,https://huggingface.co/maldv/hyperdrive-7b-alpha,True,54.62013849758767,56.31399317406144,79.25712009559848,55.10187209117793,44.681884709809786,71.74427782162589,20.621683093252464,True,False,False,False,2264fbe5841302cf185e485836b1a55f21c5f50f,bfloat16
maldv/l3-badger-mushroom-4x8b,https://huggingface.co/maldv/l3-badger-mushroom-4x8b,True,67.08557479247567,61.689419795221845,81.32842063333997,66.36687848178788,49.818492065411355,77.42699289660617,65.88324488248674,True,False,False,False,070ee882787964f9e77d82feed15fc521f08de16,bfloat16
maldv/SFR-Iterative-DPO-LLaMA-3-8B-R,https://huggingface.co/maldv/SFR-Iterative-DPO-LLaMA-3-8B-R,True,70.57325213655079,64.93174061433447,83.59888468432584,66.39433951291814,61.471842076024465,79.7947908445146,67.24791508718727,True,False,False,False,00572d1e84b39bff4cd866712cd797624be702af,bfloat16
maldv/SHRDFU-7b-beta,https://huggingface.co/maldv/SHRDFU-7b-beta,True,61.132485571556224,66.38225255972696,85.03286197968532,60.28908288074176,49.44809253453407,77.7426992896606,27.899924184988627,True,False,False,False,069b89231682be68466942567f80c2913199aff5,bfloat16
maldv/SHRDFU-7b-delta,https://huggingface.co/maldv/SHRDFU-7b-delta,True,50.9489182983732,54.18088737201365,77.5542720573591,55.9505968350957,46.737035293726564,71.27071823204419,0.0,True,False,False,False,bff4000568782b3d5480cbb072c529861887c622,bfloat16
maldv/SHRDFU-7b-overbaked-lora,https://huggingface.co/maldv/SHRDFU-7b-overbaked-lora,True,63.05416960810405,64.3344709897611,83.45947022505477,62.4209806472387,50.98206655201405,78.68981846882399,38.43821076573162,True,False,False,False,48d8e195edab6945f4eecead0e65f3aa9de4c1f8,float16
maldv/spring-chicken-8x8b,https://huggingface.co/maldv/spring-chicken-8x8b,True,65.8895869353712,63.05460750853242,82.49352718581956,64.4521137195819,51.62640065547453,76.24309392265194,57.4677786201668,True,False,False,False,b92950723ff2b9ef5750fffc464fefd96b057e28,bfloat16
maldv/winter-garden-7b-alpha,https://huggingface.co/maldv/winter-garden-7b-alpha,True,66.9123438328304,65.18771331058021,85.36148177653854,65.20184778797869,50.940564924248335,80.34727703235991,54.435178165276724,True,False,False,False,0a289b3d6fbb286fb7c7897bdc84df0b4d950572,float16
maldv/winter-garden-7b-beta,https://huggingface.co/maldv/winter-garden-7b-beta,True,67.08740744220411,64.93174061433447,85.0229038040231,64.53763102405523,50.81741047548045,80.50513022888714,56.709628506444275,True,False,False,False,43825c3842ba34557993a8028c5591a614369027,float16
maldv/winter-garden-7b-delta,https://huggingface.co/maldv/winter-garden-7b-delta,True,64.93170111177636,64.16382252559727,84.36566421031667,60.383435326073474,67.9485006946176,76.71665351223362,36.01213040181956,True,False,False,False,3d541081d69248a76260278f4bbc89d8811c6a4a,bfloat16
malhajar/meditron-7b-chat,https://huggingface.co/malhajar/meditron-7b-chat,True,49.587958876798155,50.7679180887372,75.3734315873332,40.48651672819562,48.5613138901095,73.16495659037095,9.173616376042457,True,False,False,False,b2e32b581d1484c831654fb2c03d2d29e7f520d7,float16
malhajar/Mistral-7B-v0.2-meditron-turkish,https://huggingface.co/malhajar/Mistral-7B-v0.2-meditron-turkish,True,63.34337745537379,59.55631399317406,81.78649671380202,60.34621891888965,66.19182579327776,76.24309392265194,35.93631539044731,True,False,False,False,906025770a885b26f762b13bb0bc726438e525de,float16
malhajar/Platypus2-70B-instruct-4bit-gptq,https://huggingface.co/malhajar/Platypus2-70B-instruct-4bit-gptq,False,32.01281776746239,29.01023890784983,25.951005775741887,23.531480033881735,49.55854635237609,,,True,False,False,False,2aa2f5646e496b3cd9b510681ba2c5081bde821f,float16
manishiitg/open-aditi-hi-v1,https://huggingface.co/manishiitg/open-aditi-hi-v1,True,58.487189305366805,58.78839590443686,81.37821151165106,58.50589158481383,42.336343098693334,76.47987371744279,33.434420015163,True,False,False,False,1f6cbcdf01831830ff0f25f6f0e84ec4e9337e72,float16
manishiitg/open-aditi-hi-v2,https://huggingface.co/manishiitg/open-aditi-hi-v2,True,59.309609443180534,59.38566552901023,82.00557657837084,61.413806477160826,45.83965046931435,77.1902131018153,30.022744503411676,True,False,False,False,a142544973d7baa480ca71145ae297343ed84d38,float16
manishiitg/open-aditi-hi-v4,https://huggingface.co/manishiitg/open-aditi-hi-v4,True,64.23185098190011,60.153583617747444,81.83628759211312,61.3154447496128,44.892812304835466,79.95264404104184,57.24033358605004,True,False,False,False,b396464b51acb625c8bf1875fb8fb0ebe973e9a3,float16
ManniX-ITA/Starling-LM-7B-beta-LaserRMT-v1,https://huggingface.co/ManniX-ITA/Starling-LM-7B-beta-LaserRMT-v1,True,70.15586283501756,67.15017064846417,83.33997211710815,65.05959953859306,55.484676376311604,81.13654301499605,68.7642153146323,True,False,False,False,f8861265f55288cd3e18bb13d6f82153a756e04a,bfloat16
Manolo26/metis-chat-instruct-7b,https://huggingface.co/Manolo26/metis-chat-instruct-7b,True,74.6615782652972,72.86689419795222,88.1696873132842,64.91548380913858,69.43511626172874,81.8468823993686,70.73540561031083,True,False,False,False,23ea322a123211879153f48d61ff906cd6398bcc,float16
marcchew/LaMini-40k-Platypus2-7B,https://huggingface.co/marcchew/LaMini-40k-Platypus2-7B,False,0.0,,,,,,0.0,True,False,False,False,e8c03e43eab479a216b5f4f182a711c3624f38bd,8bit
marcchew/Marcoroni-7B-LaMini-40K,https://huggingface.co/marcchew/Marcoroni-7B-LaMini-40K,False,0.0,,,,,,0.0,True,False,False,False,27868e4faed5d68d059c8c57dbd3e24e4933ca28,8bit
marcchew/Marcoroni-7B-LaMini-80K,https://huggingface.co/marcchew/Marcoroni-7B-LaMini-80K,False,0.0,,,,,,0.0,True,False,False,False,ea7a283403ec1a40570bfc25f2c4b8fcb089b6bb,8bit
marcchew/Platypus-2-7B-LaMini-14K,https://huggingface.co/marcchew/Platypus-2-7B-LaMini-14K,False,0.0,,,,,,0.0,True,False,False,False,50199ba51c4d002cc86cf3fb2ac921ec52bf4828,8bit
marcchew/test1,https://huggingface.co/marcchew/test1,False,0.0,,,,,,0.0,True,False,False,False,e8c03e43eab479a216b5f4f182a711c3624f38bd,8bit
marcel/phi-2-openhermes-30k,https://huggingface.co/marcel/phi-2-openhermes-30k,True,60.37036797806011,61.00682593856656,74.71619199362677,57.165737095790284,45.379798730359745,74.90134175217048,49.05231235784686,True,False,False,False,e09a1fa39a807edf8b3f644d81cd2c91984dfd10,float16
martyn/llama-megamerge-dare-13b,https://huggingface.co/martyn/llama-megamerge-dare-13b,True,58.15262290210834,60.580204778157,83.00139414459271,54.90796749063895,45.75555939890639,76.16416732438832,28.50644427596664,True,False,False,False,5529ddb255dbdabdd179bdc911f141c3f0d2fb3f,float16
martyn/llama2-megamerge-dare-13b-v2,https://huggingface.co/martyn/llama2-megamerge-dare-13b-v2,True,57.94049435278806,59.38566552901023,80.93009360685123,55.25846883229134,47.27138922060705,75.5327545382794,29.264594389689158,True,False,False,False,d0ff28a0cb4a70b15f55a416fbae6979f4ae5775,float16
martyn/mistral-megamerge-dare-7b,https://huggingface.co/martyn/mistral-megamerge-dare-7b,True,48.931938251624665,55.2901023890785,70.48396733718383,43.05067780768893,51.08336746233818,67.08760852407262,6.595905989385899,True,False,False,False,f116230ee12e55d1716b89e1b114dd2ee3d397bd,float16
martyn/mixtral-megamerge-dare-8x7b-v2,https://huggingface.co/martyn/mixtral-megamerge-dare-8x7b-v2,True,68.20461110567614,66.46757679180887,86.10834495120494,69.14065409399895,53.811826866858546,79.7947908445146,53.904473085670965,True,False,False,False,a2dda73a962e3bda8893d951c836711e8ca84cea,bfloat16
martyn/solar-megamerge-dare-10.7b-v1,https://huggingface.co/martyn/solar-megamerge-dare-10.7b-v1,True,68.79004348434161,66.12627986348123,85.30173272256522,66.03095911174606,54.33095073342544,82.9518547750592,57.99848369977255,True,False,False,False,c08c204161faa4bd853856dc2c868dbab534632b,float16
matchaaaaa/chaifighter-20B,https://huggingface.co/matchaaaaa/chaifighter-20B,True,64.92017364492791,67.32081911262799,84.60466042620992,66.34181249981481,61.567200323473045,82.24151539068666,27.445034116755117,True,False,False,False,43dc1dc03fcd51fe89e3237def00469ed7fe39b9,bfloat16
mathurinache/Odysseas-11B,https://huggingface.co/mathurinache/Odysseas-11B,True,20.070636464864922,22.696245733788395,25.044811790479983,23.116857555371027,0.0,49.56590370955012,0.0,True,False,False,False,c3a5944eb94bb9d2e8fd8b9c8d45791b4e8cf982,bfloat16
matsuo-lab/weblab-10b,https://huggingface.co/matsuo-lab/weblab-10b,False,31.975175520427864,,,,,62.50986582478295,1.4404852160727823,True,False,False,False,d6fc432983b1633a4c1568d121c60de6b8c3e511,float16
matsuo-lab/weblab-10b-instruction-sft,https://huggingface.co/matsuo-lab/weblab-10b-instruction-sft,False,32.95397903149465,,,,,64.08839779005525,1.819560272934041,True,False,False,False,112a5ad9f556078ab14a5cd93511b9db4a0d4413,float16
MatthieuJ/Forbin_13B_M1_SLERP,https://huggingface.co/MatthieuJ/Forbin_13B_M1_SLERP,True,20.070636464864922,22.696245733788395,25.044811790479983,23.116857555371027,0.0,49.56590370955012,0.0,True,False,False,False,9a87947a0d3ca8538bd088384001afa9f9f83f08,bfloat16
MatthieuJ/ING_Triomphant_M2_SLERP,https://huggingface.co/MatthieuJ/ING_Triomphant_M2_SLERP,True,29.622160562672132,27.218430034129693,26.44891455885282,24.20664229214064,48.793467414350815,51.065509076558804,0.0,True,False,False,False,4962111e068a187dfe8ba76f4b612281c6496f87,bfloat16
mavihsrr/GetCode-slerp,https://huggingface.co/mavihsrr/GetCode-slerp,True,29.567871532498884,26.535836177474405,26.199960167297355,23.116857555371027,49.77872683391919,51.77584846093133,0.0,True,False,False,False,c4e9a5c09be34872e7a1db125d851ae1210d15ff,float16
max-2022/test_mistral2,https://huggingface.co/max-2022/test_mistral2,True,29.266133612778578,27.90102389078498,25.323640709022104,24.73712082571546,49.0951583190258,48.53985793212313,0.0,True,False,False,False,3c74c0654e9de8e19356c5c70eebf15dddd8840e,float16
maximuslee07/llama-2-13b-rockwellautomation,https://huggingface.co/maximuslee07/llama-2-13b-rockwellautomation,True,21.47891020440836,28.15699658703072,25.771758613821948,25.142022521256546,0.0,49.80268350434096,0.0,True,False,False,False,2bec12a875dd8cb22550c02082ae81e138018ebe,bfloat16
maximuslee07/llama-2-7b-rockwell-final,https://huggingface.co/maximuslee07/llama-2-7b-rockwell-final,False,38.194968444320246,,,,,68.42936069455406,7.960576194086428,True,False,False,False,55af460fccd3e227bd2eaa59323c515c266f7201,float16
mayacinka/Buttercup-7b-dpo-slerp,https://huggingface.co/mayacinka/Buttercup-7b-dpo-slerp,True,76.18945060835411,72.6962457337884,89.08583947420833,64.50019568833551,77.17141088129328,84.76716653512234,68.91584533737681,True,False,False,False,a9f4d04b59d764a45fabac9dd3d7f72b795967f0,bfloat16
mayacinka/Buttercup-7b-dpo-ties,https://huggingface.co/mayacinka/Buttercup-7b-dpo-ties,True,76.18945060835411,72.6962457337884,89.08583947420833,64.50019568833551,77.17141088129328,84.76716653512234,68.91584533737681,True,False,False,False,608d7998c1b8f4707e065642a7cfa3d0ddb80100,bfloat16
mayacinka/CalmeRity-stock,https://huggingface.co/mayacinka/CalmeRity-stock,True,76.58840503604524,73.20819112627987,89.14558852818163,64.44675080695926,77.96680820179188,85.24072612470403,69.52236542835482,True,False,False,False,ee49960ec6f896a9d287b8117aaa5f543a857a60,bfloat16
mayacinka/chatty-djinn-14B,https://huggingface.co/mayacinka/chatty-djinn-14B,True,72.08254087617836,70.39249146757679,86.44692292372036,64.39935768172691,67.57057112603054,83.10970797158642,60.57619408642911,True,False,False,False,3e38656d8a5110f0bf05e7cb8cec2ae8043656c4,float16
mayacinka/frankencup-dpo,https://huggingface.co/mayacinka/frankencup-dpo,True,48.256720116565866,42.66211604095563,60.54570802628958,62.21122785276554,50.719532394222625,73.4017363851618,0.0,True,False,False,False,9248c7340053361655743f40acd4b9c1b5d0815d,bfloat16
mayacinka/NeuralZephyr-Beagle-7B,https://huggingface.co/mayacinka/NeuralZephyr-Beagle-7B,True,71.56737653274018,68.60068259385666,86.37721569408484,64.66688538287715,65.16576799205166,81.13654301499605,63.457164518574686,True,False,False,False,91fb2de32d29aec936e54c6edeea4ae778259b00,bfloat16
mayacinka/Open-StaMis-stock,https://huggingface.co/mayacinka/Open-StaMis-stock,True,52.965203327523916,59.30034129692833,69.63752240589524,51.780751035005004,45.42859230944226,74.58563535911603,17.058377558756636,True,False,False,False,d52b17ca083f993f1e18cc11b950d31a3cd67670,bfloat16
mayacinka/Open-StaMis-v02-stock,https://huggingface.co/mayacinka/Open-StaMis-v02-stock,True,54.138110906156044,60.580204778157,74.64648476399124,52.276493445666986,43.21805012464001,75.5327545382794,18.57467778620167,True,False,False,False,90755db307bc46ca07553689a15f0dbee2179d70,bfloat16
mayacinka/West-Ramen-7Bx4,https://huggingface.co/mayacinka/West-Ramen-7Bx4,True,69.33454465336267,67.57679180887372,85.52081258713403,62.69340776796518,61.00230244317076,81.21546961325967,57.99848369977255,True,False,False,False,bc62dcbb054c7b6368d85eda9f2d41750e4d69f9,bfloat16
mayacinka/yam-jom-7B,https://huggingface.co/mayacinka/yam-jom-7B,True,76.60056607227077,73.37883959044369,89.14558852818163,64.51204405295823,78.04372409066441,84.92501973164957,69.59818043972706,True,False,False,False,fdd98b8000db4e2a9112184fa384de812069b5cd,bfloat16
mayacinka/yam-jom-7B-dare,https://huggingface.co/mayacinka/yam-jom-7B-dare,True,76.60015377780404,73.37883959044369,89.13563035251943,64.37677054630221,78.0379635703291,84.84609313338595,69.82562547384383,True,False,False,False,5d79006083e269006e4cfdf8ebe2e902a258e6f3,bfloat16
mayacinka/yam-jom-7B-slerp,https://huggingface.co/mayacinka/yam-jom-7B-slerp,True,76.45276347904236,72.6962457337884,89.0161322445728,64.64089471064585,77.77362776317227,84.68823993685872,69.90144048521607,True,False,False,False,24f3ae950139f9962e34003d567ba2825ec39e64,bfloat16
mayacinka/yam-jom-7B-ties,https://huggingface.co/mayacinka/yam-jom-7B-ties,True,76.44408717541901,73.20819112627987,89.04600677155945,64.77301223190915,77.50874574270703,84.5303867403315,69.59818043972706,True,False,False,False,f57717445a39fdaf5cae2eafb2c46576e4481e6d,bfloat16
mayacinka/yam-sam-7B,https://huggingface.co/mayacinka/yam-sam-7B,True,74.57798983792867,70.90443686006826,87.92073292172874,65.39258523457748,71.30355730049789,83.03078137332281,68.91584533737681,True,False,False,False,c031f5e40b3e220c719e0430f63b6b11794084ae,bfloat16
MayaPH/FinOPT-Franklin,https://huggingface.co/MayaPH/FinOPT-Franklin,False,25.25651144435675,,,,,50.5130228887135,0.0,True,False,False,False,1b13331834190bfe49a176f1661ba4d8309a5051,float16
MayaPH/FinOPT-Lincoln,https://huggingface.co/MayaPH/FinOPT-Lincoln,False,24.861878453038674,,,,,49.72375690607735,0.0,True,False,False,False,7ddc381fa3968df22f72acb6cf03b75d3ac49661,float16
MayaPH/FinOPT-Washington,https://huggingface.co/MayaPH/FinOPT-Washington,False,25.532754538279402,,,,,51.065509076558804,0.0,True,False,False,False,cdd8a6cde7902de39757cf31d73af1f51df0d8e8,float16
MayaPH/GodziLLa-30B,https://huggingface.co/MayaPH/GodziLLa-30B,False,38.271621190624785,,,,,76.16416732438832,0.37907505686125853,True,False,False,False,ed647061d1a85ea20a4a99a8e26a3d174cb1c157,float16
MayaPH/GodziLLa-30B-instruct,https://huggingface.co/MayaPH/GodziLLa-30B-instruct,False,32.30951699575853,29.01023890784983,26.488747261501693,24.895452536576503,48.84362927710609,,,True,False,False,False,642bf3683801e20e4b7cf28d94374d5e6054c007,float16
MayaPH/GodziLLa-30B-plus,https://huggingface.co/MayaPH/GodziLLa-30B-plus,False,31.830781815463126,29.180887372013654,25.35351523600876,24.23300552041136,48.55571913341874,,,True,False,False,False,9574898541b79f9d8aa8861e7e360490b786cffa,float16
MayaPH/GodziLLa2-70B,https://huggingface.co/MayaPH/GodziLLa2-70B,False,63.20159552601676,,,,,83.18863456985004,43.214556482183475,True,False,False,False,c091ae852da130484a8def3d180b01c34e81b70b,float16
MayaPH/opt-flan-iml-6.7b,https://huggingface.co/MayaPH/opt-flan-iml-6.7b,False,32.12312549329124,,,,,64.24625098658248,0.0,True,False,False,False,808a7afcd25cac6868138e0f76a45b4c7e0d4e44,float16
maywell/kiqu-70b,https://huggingface.co/maywell/kiqu-70b,True,75.29352961569326,72.09897610921502,87.94064927305317,74.93050898125522,63.48399492810686,84.84609313338595,68.46095526914328,True,False,False,False,c8ad8ee000e4e042d80e4cf53fb6d0815d7743dd,bfloat16
maywell/koOpenChat-sft,https://huggingface.co/maywell/koOpenChat-sft,True,58.61421484869206,59.81228668941979,78.72933678550089,61.317237771837306,51.24049209846685,76.40094711917916,24.184988627748293,True,False,False,False,47472b36e181694422564b130ee075ffa596537d,float16
maywell/Mini_Synatra_SFT,https://huggingface.co/maywell/Mini_Synatra_SFT,False,44.88248673237301,,,,,,44.88248673237301,True,False,False,False,fc042f671dc0c94b21a6107eda75a6f9c8d44f2d,float16
maywell/PiVoT-0.1-early,https://huggingface.co/maywell/PiVoT-0.1-early,False,44.4275966641395,,,,,,44.4275966641395,True,False,False,False,6eeae58a1a292a1d7f989952a07aead6d5da3c69,bfloat16
maywell/PiVoT-0.1-Evil-a,https://huggingface.co/maywell/PiVoT-0.1-Evil-a,False,40.40940106141016,,,,,,40.40940106141016,True,False,False,False,b6e20287ba4156f06b4288d4003acc677040527f,bfloat16
maywell/PiVoT-10.7B-Mistral-v0.2,https://huggingface.co/maywell/PiVoT-10.7B-Mistral-v0.2,True,64.24838254027831,63.310580204778155,81.67695678151763,59.8595034013474,58.23109285763256,80.03157063930544,42.380591357088704,True,False,False,False,a496457d0743b6030ffbb96dad2dc6a62d143943,bfloat16
maywell/PiVoT-MoE,https://huggingface.co/maywell/PiVoT-MoE,True,63.037000155425936,63.907849829351534,83.51921927902808,60.71397231674618,54.63839311843238,76.32202052091554,39.12054586808188,True,False,False,True,5d1159dd60ec2cc92dbc52508430e620b6adbdaa,float16
maywell/PiVoT-SOLAR-10.7B-RP,https://huggingface.co/maywell/PiVoT-SOLAR-10.7B-RP,True,66.41836136223206,65.10238907849829,81.8263294164509,64.25928073049802,56.540077566622095,76.95343330702447,53.82865807429871,True,False,False,False,348a5ccfc4c8c9032ae6234a8fca72110ed4e5ee,bfloat16
maywell/PiVoT-SUS-RP,https://huggingface.co/maywell/PiVoT-SUS-RP,True,72.57239883558037,66.55290102389078,84.22624975104561,76.23469470369831,54.56609919227618,83.34648776637727,70.50796057619408,True,False,False,False,1b3a5c98381f37a2ec97ce80d1d88d472a7d1802,bfloat16
